datetime,pm25_level,solar_radiation,boundary_layer_height,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,humidity,precip,precipprob,precipcover,windspeed,pressure,conditions
2020-10-21,87.45833333333333,153.8025,227.98131,34.6,16.8,25.0,33.3,16.8,24.6,54.0,0.0,0.0,0.0,7.6,1009.0,Clear
2020-10-22,138.5,147.7249,218.61397,32.8,19.4,25.1,32.0,19.4,25.0,55.0,0.0,0.0,0.0,5.8,1007.9,Partially cloudy
2020-10-23,201.6086956521739,167.89957,248.86096,33.4,16.5,24.5,32.9,16.5,24.4,57.0,0.0,0.0,0.0,5.8,1007.4,Partially cloudy
2020-10-24,158.23529411764707,170.24806,422.1793,32.6,16.7,23.9,31.6,16.7,23.7,53.6,0.0,0.0,0.0,13.0,1008.5,Clear
2020-10-25,156.21052631578948,168.37253,226.15616,32.8,16.1,23.7,34.5,16.1,23.9,61.4,0.0,0.0,0.0,7.6,1010.9,Clear
2020-10-26,174.91666666666666,135.95334,181.94006,32.8,17.1,23.9,32.4,17.1,23.8,56.6,0.0,0.0,0.0,7.7,1012.3,Partially cloudy
2020-10-27,162.375,167.13005,324.83466,31.1,16.6,23.3,30.3,16.6,23.1,55.6,0.0,0.0,0.0,15.6,1012.2,Clear
2020-10-28,166.5,166.50137,340.3082,30.8,14.3,22.2,29.6,14.3,22.0,56.9,0.0,0.0,0.0,7.6,1012.9,Clear
2020-10-29,214.625,163.87018,345.5692,30.7,14.6,21.7,29.5,14.6,21.4,58.3,0.0,0.0,0.0,5.4,1013.9,Clear
2020-10-30,208.29166666666663,162.99382,408.62155,30.7,15.0,22.3,29.5,15.0,22.0,57.0,0.0,0.0,0.0,11.2,1013.6,Clear
2020-10-31,262.5833333333333,162.94556,293.55573,30.8,15.2,22.2,29.7,15.2,22.0,57.2,0.0,0.0,0.0,15.0,1013.4,Clear
2020-11-01,252.25,163.00664,328.60184,30.0,12.4,21.2,28.9,12.4,21.1,54.2,0.0,0.0,0.0,13.9,1014.1,Clear
2020-11-02,137.95238095238096,162.30142,368.8562,29.4,13.1,20.1,28.4,13.1,19.9,55.4,0.0,0.0,0.0,13.0,1014.8,Clear
2020-11-03,105.61904761904762,161.25072,239.86357,29.7,12.5,20.1,28.5,12.5,19.8,59.5,0.0,0.0,0.0,13.0,1014.3,Clear
2020-11-04,298.4166666666667,155.36337,277.67676,27.5,13.1,19.7,27.1,13.1,19.6,60.6,0.0,0.0,0.0,9.5,1012.9,Clear
2020-11-05,261.875,156.62665,212.72417,30.1,13.6,20.4,29.3,13.6,20.2,59.6,0.0,0.0,0.0,10.6,1014.2,Clear
2020-11-06,224.9047619047619,155.81322,210.13916,30.0,13.8,20.0,29.4,13.8,19.8,60.6,0.0,0.0,0.0,8.8,1017.0,Clear
2020-11-07,299.6666666666667,155.20639,252.603,28.4,13.5,20.5,27.8,13.5,20.3,60.0,0.0,0.0,0.0,16.6,1018.0,Clear
2020-11-08,306.4166666666667,154.52025,217.19124,28.1,13.3,19.6,27.8,13.3,19.5,64.8,0.0,0.0,0.0,7.6,1018.5,Clear
2020-11-09,547.5833333333334,152.40117,231.67603,27.4,12.6,18.8,27.5,12.6,18.8,71.2,0.0,0.0,0.0,7.6,1017.0,Clear
2020-11-10,471.75,149.14046,239.31575,28.3,12.8,18.9,28.3,12.8,18.9,71.9,0.0,0.0,0.0,9.4,1015.7,Clear
2020-11-11,120.91666666666669,144.97057,425.02362,28.5,13.7,19.7,28.6,13.7,19.7,69.0,0.0,0.0,0.0,11.2,1017.6,Clear
2020-11-12,169.0,138.64615,392.41336,28.0,13.6,20.3,28.1,13.6,20.2,67.2,0.0,0.0,0.0,7.6,1018.9,Clear
2020-11-13,164.375,145.52238,359.1773,29.3,14.0,20.2,28.7,14.0,20.1,67.9,0.0,0.0,0.0,6.9,1017.5,Clear
2020-11-14,352.0833333333333,145.49611,320.90604,27.8,12.7,19.2,28.3,12.7,19.2,72.7,0.0,0.0,0.0,5.4,1015.2,Clear
2020-11-15,307.72727272727275,134.94005,305.11496,28.7,13.7,20.3,28.5,13.7,20.3,70.3,0.639,100.0,4.17,14.8,1014.4,"Rain, Partially cloudy"
2020-11-16,88.04166666666667,63.061832,289.50027,24.8,17.7,20.5,24.8,17.7,20.5,79.5,0.0,0.0,0.0,15.1,1016.3,Partially cloudy
2020-11-17,81.04166666666667,134.48811,314.90884,25.5,14.0,19.4,25.5,14.0,19.4,72.4,0.0,0.0,0.0,13.0,1014.9,Partially cloudy
2020-11-18,114.0,143.66109,297.87064,24.4,13.2,17.8,24.4,13.2,17.8,69.1,0.0,0.0,0.0,9.4,1013.7,Clear
2020-11-19,124.41666666666669,138.24776,279.0656,24.8,11.8,17.3,24.8,11.8,17.3,65.5,0.0,0.0,0.0,9.4,1014.2,Clear
2020-11-20,143.8181818181818,143.94493,256.65387,24.6,10.5,17.0,24.6,10.5,17.0,63.7,0.0,0.0,0.0,16.6,1015.6,Clear
2020-11-21,127.5,144.76344,362.13095,23.9,9.0,16.1,23.9,7.9,16.0,63.1,0.0,0.0,0.0,18.4,1016.1,Clear
2020-11-22,137.66666666666666,142.39499,218.34589,23.7,9.5,15.3,23.7,9.5,15.3,60.6,0.0,0.0,0.0,14.2,1016.7,Clear
2020-11-23,149.10526315789474,140.19914,202.11569,24.4,8.8,15.7,24.4,8.8,15.7,63.5,0.0,0.0,0.0,9.4,1017.0,Partially cloudy
2020-11-24,233.25,127.00644,215.6074,24.2,9.3,16.3,24.2,9.3,16.3,62.4,0.0,0.0,0.0,9.4,1016.5,Partially cloudy
2020-11-25,272.22727272727275,107.5613,232.18729,23.0,11.3,17.4,23.0,11.3,17.4,65.1,0.0,0.0,0.0,11.2,1016.7,Partially cloudy
2020-11-26,149.6153846153846,111.87283,264.32205,24.7,15.0,19.2,24.7,15.0,19.2,65.3,0.0,0.0,0.0,11.2,1018.9,Partially cloudy
2020-11-27,82.78260869565217,138.20763,209.66718,25.8,12.0,17.7,25.8,12.0,17.7,67.0,0.0,0.0,0.0,14.4,1020.6,Clear
2020-11-28,120.75,138.77744,186.45268,25.5,11.9,17.4,25.5,11.9,17.4,64.6,0.0,0.0,0.0,16.6,1019.7,Clear
2020-11-29,115.58333333333331,138.65263,164.93298,25.0,9.4,16.3,25.0,9.4,16.3,63.7,0.0,0.0,0.0,8.0,1018.3,Clear
2020-11-30,164.0,135.54967,178.50262,25.1,9.0,15.8,25.1,9.0,15.8,66.8,0.0,0.0,0.0,10.1,1017.3,Clear
2020-12-01,213.56521739130437,133.86969,170.94472,26.2,10.1,17.0,26.2,10.1,17.0,69.0,0.0,0.0,0.0,8.0,1017.4,Clear
2020-12-02,203.95652173913044,134.78955,211.19211,26.2,10.6,17.5,26.2,10.6,17.5,65.8,0.0,0.0,0.0,14.8,1015.5,Clear
2020-12-03,174.0,133.02522,145.63754,26.5,10.0,17.1,26.5,10.0,17.1,68.9,0.0,0.0,0.0,9.4,1014.4,Clear
2020-12-04,219.83333333333331,131.73433,171.43188,27.2,10.5,17.4,27.3,10.5,17.4,69.3,0.0,0.0,0.0,9.4,1013.0,Clear
2020-12-05,256.5,130.50018,174.83713,26.7,12.9,18.6,27.2,12.9,18.6,71.9,0.0,0.0,0.0,16.6,1013.0,Clear
2020-12-06,221.7894736842105,129.22227,153.81287,27.2,13.6,19.4,27.4,13.6,19.4,72.7,0.0,0.0,0.0,9.4,1015.4,Clear
2020-12-07,293.375,129.7747,187.01718,25.6,13.0,17.6,25.6,13.0,17.6,84.4,0.0,0.0,0.0,11.2,1017.1,Partially cloudy
2020-12-08,205.0,129.193,137.02777,26.7,11.9,17.9,26.7,11.9,17.9,74.0,0.0,0.0,0.0,9.4,1017.2,Clear
2020-12-09,176.30434782608697,128.16809,145.67174,27.9,11.9,18.4,27.5,11.9,18.4,71.3,0.0,0.0,0.0,9.4,1015.4,Clear
2020-12-10,121.15789473684212,124.50259,125.456085,27.1,12.7,19.0,27.1,12.7,19.0,69.9,0.0,0.0,0.0,7.6,1015.0,Clear
2020-12-11,147.93333333333334,126.54018,171.3988,24.2,12.9,18.3,24.2,12.9,18.3,76.2,0.0,0.0,0.0,13.0,1014.9,Partially cloudy
2020-12-12,143.60072463768114,90.06479,215.48245,21.4,13.8,17.2,21.4,13.8,17.2,88.6,0.0,0.0,0.0,11.2,1015.2,Partially cloudy
2020-12-13,86.375,133.39511,303.9123,19.7,11.3,14.5,19.7,11.3,14.5,87.0,0.0,0.0,0.0,14.8,1015.9,Partially cloudy
2020-12-14,87.83333333333333,134.62723,221.30835,17.0,9.5,13.1,17.0,8.4,13.0,79.9,0.0,0.0,0.0,13.0,1017.1,Clear
2020-12-15,128.0,135.20622,177.74133,17.8,6.2,11.9,17.8,5.6,11.7,81.5,0.0,0.0,0.0,11.2,1019.1,Clear
2020-12-16,129.95833333333334,134.46043,267.83875,17.4,7.0,11.1,17.4,6.2,10.7,84.7,0.0,0.0,0.0,13.0,1021.0,Clear
2020-12-17,153.29166666666666,135.75214,302.31107,14.4,5.0,9.1,14.4,1.8,7.8,86.9,0.0,0.0,0.0,18.4,1020.3,Clear
2020-12-18,134.875,134.59102,253.31552,19.5,5.0,11.1,19.5,2.8,10.4,66.2,0.0,0.0,0.0,18.4,1018.5,Clear
2020-12-19,190.4,134.2596,214.19913,21.6,6.0,12.2,21.6,4.4,11.8,65.7,0.0,0.0,0.0,16.6,1019.1,Clear
2020-12-20,179.95833333333334,130.55411,199.65872,22.0,5.7,12.8,22.0,5.7,12.7,66.6,0.0,0.0,0.0,14.8,1019.5,Partially cloudy
2020-12-21,190.5909090909091,113.71881,165.36597,22.2,7.7,13.7,22.2,7.7,13.6,71.3,0.0,0.0,0.0,11.7,1017.4,Partially cloudy
2020-12-22,298.1666666666667,131.81876,129.95673,22.8,7.7,13.4,22.8,7.7,13.4,73.3,0.0,0.0,0.0,11.4,1016.2,Partially cloudy
2020-12-23,336.625,133.76112,136.72783,22.5,6.3,13.3,22.5,6.3,13.3,76.5,0.0,0.0,0.0,9.4,1015.4,Clear
2020-12-24,319.5416666666667,134.47427,138.07104,22.5,6.7,13.4,22.5,6.7,13.4,77.5,0.0,0.0,0.0,8.0,1015.9,Clear
2020-12-25,218.66666666666663,134.80142,194.66168,21.5,6.9,13.2,21.5,6.9,13.1,75.4,0.0,0.0,0.0,14.8,1017.0,Clear
2020-12-26,203.875,134.05728,178.36053,21.4,7.0,12.8,21.4,7.0,12.7,72.2,0.0,0.0,0.0,11.2,1016.1,Clear
2020-12-27,264.0,131.91196,235.03131,21.0,7.9,14.4,21.0,7.9,14.4,72.5,0.0,0.0,0.0,20.5,1013.8,Partially cloudy
2020-12-28,99.34782608695652,136.13663,290.45862,19.0,7.6,13.1,19.0,7.6,13.1,60.7,0.0,0.0,0.0,14.7,1016.6,Clear
2020-12-29,131.08333333333334,137.43373,258.64746,17.5,5.8,10.5,17.5,5.1,10.1,73.9,0.0,0.0,0.0,14.8,1017.7,Clear
2020-12-30,168.875,136.84166,214.72293,15.6,5.0,9.8,15.6,2.4,9.1,83.8,0.0,0.0,0.0,11.2,1019.3,Partially cloudy
2020-12-31,251.95833333333331,135.43217,145.96439,16.4,6.0,9.3,16.4,4.4,9.0,89.4,0.0,0.0,0.0,9.4,1018.5,Partially cloudy
2021-01-01,391.1739130434783,133.48018,134.84071,18.1,3.7,10.2,18.1,3.7,10.2,79.2,0.0,0.0,0.0,11.2,1017.9,Clear
2021-01-02,326.77272727272725,88.86375,178.36456,19.0,7.8,13.4,19.0,7.8,13.4,77.8,0.911,100.0,8.33,16.6,1016.1,"Rain, Partially cloudy"
2021-01-03,156.29166666666666,105.11456,362.325,17.0,11.1,13.9,17.0,11.1,13.9,90.1,36.462,100.0,12.5,16.6,1014.6,"Rain, Partially cloudy"
2021-01-04,85.41666666666667,102.881134,186.82953,21.6,12.2,16.2,21.6,12.2,16.2,94.2,5.598,100.0,12.5,18.4,1016.1,"Rain, Partially cloudy"
2021-01-05,72.875,88.99269,240.56296,20.6,14.5,17.1,20.6,14.5,17.1,93.8,1.28,100.0,8.33,14.8,1015.5,"Rain, Partially cloudy"
2021-01-06,134.66666666666666,99.54758,245.16306,20.3,15.0,16.5,20.3,15.0,16.5,95.2,57.552,100.0,12.5,12.6,1015.0,"Rain, Partially cloudy"
2021-01-07,127.29166666666669,117.52778,326.126,19.4,12.5,16.3,19.4,12.5,16.3,90.6,0.0,0.0,0.0,11.2,1015.0,Partially cloudy
2021-01-08,159.20833333333334,126.94361,99.41908,16.3,11.4,13.5,16.3,11.4,13.5,92.2,0.0,0.0,0.0,9.3,1014.7,Partially cloudy
2021-01-09,162.54166666666666,122.69802,316.03436,19.4,11.0,14.6,19.4,11.0,14.6,90.5,0.0,0.0,0.0,11.2,1015.4,Partially cloudy
2021-01-10,138.66666666666666,146.0609,289.30984,15.2,9.0,11.4,15.2,6.7,10.7,86.8,0.0,0.0,0.0,16.6,1016.1,Partially cloudy
2021-01-11,137.04166666666666,147.00768,355.51404,16.6,7.0,11.2,16.6,5.2,10.6,86.2,0.0,0.0,0.0,16.6,1016.6,Partially cloudy
2021-01-12,198.16666666666663,146.7577,278.1591,16.0,6.2,10.5,16.0,6.1,10.4,85.5,0.0,0.0,0.0,16.2,1017.0,Clear
2021-01-13,251.75,148.85208,197.47772,16.1,4.9,10.0,16.1,4.9,9.5,84.4,0.0,0.0,0.0,11.9,1016.1,Clear
2021-01-14,429.4166666666667,146.05254,123.318474,19.0,4.5,11.2,19.0,4.5,11.2,84.1,0.0,0.0,0.0,7.6,1015.9,Partially cloudy
2021-01-15,408.5,146.11404,136.27177,21.0,7.8,13.1,21.0,7.8,13.1,85.6,0.0,0.0,0.0,7.6,1014.4,Partially cloudy
2021-01-16,287.2916666666667,124.68311,123.01368,16.9,8.0,11.1,16.9,6.8,10.9,89.4,0.0,0.0,0.0,10.8,1013.2,Partially cloudy
2021-01-17,255.41666666666663,119.16379,250.44223,14.1,6.0,10.3,14.1,4.4,9.9,90.6,0.0,0.0,0.0,20.5,1015.5,Partially cloudy
2021-01-18,216.79166666666663,96.10632,202.56795,19.2,10.0,14.1,19.2,10.0,14.1,86.9,0.1,100.0,4.17,13.0,1016.2,"Rain, Partially cloudy"
2021-01-19,303.9583333333333,142.18602,240.15007,19.7,8.9,12.9,19.7,8.9,12.9,88.5,0.0,0.0,0.0,14.8,1014.2,Partially cloudy
2021-01-20,148.33333333333334,150.84875,355.2663,19.3,9.0,13.3,19.3,6.7,13.0,83.9,0.0,0.0,0.0,19.4,1014.5,Partially cloudy
2021-01-21,153.79166666666666,156.29553,277.99347,23.0,9.8,14.2,23.0,8.9,14.1,75.4,0.0,0.0,0.0,20.5,1013.5,Clear
2021-01-22,227.25,155.53026,150.20493,17.8,5.8,11.6,17.8,4.2,11.2,87.4,0.0,0.0,0.0,11.5,1014.8,Clear
2021-01-23,188.125,148.8557,213.07736,19.6,9.0,13.2,19.6,7.0,12.9,84.1,0.0,0.0,0.0,16.6,1013.0,Partially cloudy
2021-01-24,241.20833333333331,147.2411,259.68008,15.0,9.4,12.3,15.0,8.3,12.2,92.7,0.0,0.0,0.0,14.8,1016.1,Partially cloudy
2021-01-25,182.125,150.67949,256.2104,17.0,8.7,12.0,17.0,7.6,11.6,88.7,0.0,0.0,0.0,13.0,1018.1,Clear
2021-01-26,175.25,158.9372,227.31308,19.6,6.6,12.6,19.6,6.6,12.6,77.0,0.0,0.0,0.0,13.7,1017.6,Clear
2021-01-27,181.08333333333331,162.55452,219.51338,20.5,7.3,12.9,20.5,6.7,12.7,76.2,0.0,0.0,0.0,14.8,1017.2,Clear
2021-01-28,263.9166666666667,164.19888,216.25491,19.0,6.1,12.4,19.0,6.1,12.3,75.4,0.0,0.0,0.0,9.4,1018.1,Clear
2021-01-29,221.83333333333331,164.2259,295.2883,19.9,6.1,12.3,19.9,6.1,12.3,77.2,0.0,0.0,0.0,18.4,1018.5,Clear
2021-01-30,144.9047619047619,166.95102,233.77193,20.8,6.0,12.5,20.8,5.1,12.2,72.7,0.0,0.0,0.0,17.8,1016.8,Clear
2021-01-31,124.66666666666669,166.746,144.85005,22.8,5.5,13.2,22.8,5.5,13.2,67.7,0.0,0.0,0.0,9.4,1017.3,Clear
2021-02-01,211.0,166.03877,139.11836,25.6,7.8,16.4,25.6,7.8,16.4,62.6,0.0,0.0,0.0,11.3,1018.9,Clear
2021-02-02,215.58333333333331,166.5631,120.11766,26.0,9.0,17.1,26.0,9.0,17.1,70.9,0.0,0.0,0.0,9.4,1017.3,Clear
2021-02-03,178.79166666666666,164.35193,204.52635,25.5,12.0,18.2,25.5,12.0,18.2,76.0,0.0,0.0,0.0,14.8,1015.6,Partially cloudy
2021-02-04,205.0,143.48712,267.89563,21.9,12.3,16.5,21.9,12.3,16.5,87.6,1.077,100.0,16.67,15.7,1016.2,"Rain, Partially cloudy"
2021-02-05,74.95652173913044,143.8701,238.34497,21.0,9.0,14.3,21.0,9.0,14.3,80.6,0.0,0.0,0.0,11.2,1017.8,Clear
2021-02-06,119.33333333333331,170.95059,363.64462,22.0,9.4,15.0,22.0,9.1,15.0,80.2,0.0,0.0,0.0,18.4,1018.1,Clear
2021-02-07,137.8695652173913,172.91006,348.18054,22.8,9.0,15.1,22.8,8.5,15.0,81.8,0.0,0.0,0.0,18.4,1017.8,Clear
2021-02-08,183.16666666666663,173.5593,232.35634,23.7,9.8,15.6,23.7,9.1,15.6,78.7,0.0,0.0,0.0,13.0,1017.8,Clear
2021-02-09,190.58333333333331,172.95529,179.22813,25.0,10.0,16.4,25.0,10.0,16.4,75.8,0.0,0.0,0.0,9.4,1014.8,Partially cloudy
2021-02-10,154.57142857142858,175.54848,157.10504,28.3,11.9,18.4,27.9,11.9,18.4,72.1,0.0,0.0,0.0,13.0,1012.7,Clear
2021-02-11,191.0,177.70229,239.27737,24.0,11.0,16.9,24.0,11.0,16.9,80.7,0.0,0.0,0.0,16.6,1013.9,Partially cloudy
2021-02-12,225.5,149.28365,175.89539,26.3,12.0,18.1,26.3,12.0,18.1,79.0,0.0,0.0,0.0,11.2,1015.1,Partially cloudy
2021-02-13,164.13636363636363,175.64291,143.05498,26.6,14.0,18.4,26.6,14.0,18.4,79.1,0.0,0.0,0.0,8.6,1015.4,Partially cloudy
2021-02-14,193.0,180.71185,163.0599,27.8,11.2,18.7,27.8,11.2,18.7,74.4,0.0,0.0,0.0,6.1,1014.5,Clear
2021-02-15,154.125,166.16486,172.7579,28.6,11.3,19.8,29.0,11.3,19.8,74.4,0.0,0.0,0.0,12.6,1012.7,Clear
2021-02-16,193.0,178.50446,206.34602,28.8,13.2,20.6,29.1,13.2,20.6,74.8,0.0,0.0,0.0,7.6,1012.2,Clear
2021-02-17,161.2608695652174,183.05655,171.40556,26.8,12.2,18.9,27.0,12.2,18.9,73.8,0.0,0.0,0.0,9.0,1014.1,Clear
2021-02-18,136.625,183.93552,294.45978,27.6,11.4,19.2,28.0,11.4,19.2,73.6,0.0,0.0,0.0,8.5,1016.8,Clear
2021-02-19,178.5,187.0195,321.44534,25.6,11.2,18.1,25.6,11.2,18.1,77.6,0.0,0.0,0.0,15.9,1019.2,Clear
2021-02-20,93.28396739130436,189.0247,346.22324,26.5,12.0,18.2,26.5,12.0,18.2,76.7,0.0,0.0,0.0,11.9,1019.2,Partially cloudy
2021-02-21,73.35733695652173,191.20932,366.01337,27.7,11.8,18.5,28.0,11.8,18.6,75.2,0.0,0.0,0.0,15.2,1017.5,Clear
2021-02-22,100.0,188.34537,369.76154,28.8,13.0,19.3,28.7,13.0,19.4,72.3,0.0,0.0,0.0,15.1,1015.2,Clear
2021-02-23,85.20833333333333,191.45341,178.93498,30.7,13.0,20.9,30.3,13.0,20.8,67.3,0.0,0.0,0.0,12.6,1012.9,Clear
2021-02-24,99.29166666666669,196.09297,163.34105,31.8,13.2,21.7,31.5,13.2,21.6,65.3,0.0,0.0,0.0,13.3,1011.0,Clear
2021-02-25,136.29166666666666,196.74026,233.42708,32.6,15.2,22.6,33.4,15.2,22.8,67.1,0.0,0.0,0.0,16.5,1009.9,Clear
2021-02-26,156.1818181818182,196.37007,310.88776,32.6,15.0,23.6,33.9,15.0,23.7,64.4,0.0,0.0,0.0,16.6,1007.5,Clear
2021-02-27,55.0,198.47339,443.04343,31.3,19.0,24.6,31.1,19.0,24.6,59.4,0.0,0.0,0.0,17.7,1007.0,Clear
2021-02-28,49.5,201.76309,330.5681,31.6,17.4,23.8,30.6,17.4,23.6,52.8,0.0,0.0,0.0,14.1,1010.3,Clear
2021-03-01,67.45833333333333,207.88795,552.68567,28.0,13.4,20.9,27.7,13.4,20.8,58.8,0.0,0.0,0.0,21.6,1014.4,Clear
2021-03-02,64.05,210.52164,605.88873,28.1,13.0,20.9,27.8,13.0,20.9,57.7,0.0,0.0,0.0,26.5,1014.3,Clear
2021-03-03,95.9090909090909,208.45499,328.4426,30.8,13.0,21.3,29.9,13.0,21.2,57.6,0.0,0.0,0.0,15.6,1012.4,Clear
2021-03-04,100.86363636363636,208.13145,183.06316,33.6,14.2,23.1,33.1,14.2,22.9,57.1,0.0,0.0,0.0,9.7,1012.0,Clear
2021-03-05,97.0,212.48247,590.0127,30.8,14.0,22.6,30.7,14.0,22.6,60.8,0.0,0.0,0.0,19.3,1011.6,Clear
2021-03-06,111.22727272727272,213.51497,347.81802,31.0,16.0,22.9,30.4,16.0,22.8,60.2,0.0,0.0,0.0,15.8,1010.8,Clear
2021-03-07,101.20833333333331,208.60431,340.08255,33.4,16.7,24.5,34.9,16.7,24.8,61.5,0.0,0.0,0.0,13.0,1009.5,Clear
2021-03-08,106.66666666666669,204.81793,440.69937,31.8,20.8,25.2,34.5,20.8,25.8,63.7,0.0,0.0,0.0,16.6,1010.6,Partially cloudy
2021-03-09,140.125,195.46901,254.71382,33.6,20.7,26.1,36.7,20.7,27.1,67.5,1.0,100.0,4.17,16.6,1012.1,"Rain, Partially cloudy"
2021-03-10,70.34782608695652,193.78656,448.62674,32.6,19.4,25.1,33.8,19.4,25.5,60.8,0.0,0.0,0.0,14.8,1012.0,Partially cloudy
2021-03-11,105.78947368421052,206.47774,247.05704,34.6,18.2,25.7,35.7,18.2,26.1,63.5,0.0,0.0,0.0,13.8,1012.9,Clear
2021-03-12,66.375,173.26222,438.8735,30.6,20.3,24.6,30.7,20.3,24.7,52.6,2.881,100.0,8.33,27.7,1014.9,"Rain, Partially cloudy"
2021-03-13,80.45833333333333,213.41313,451.21362,30.8,17.0,24.0,30.6,17.0,23.9,59.7,7.656,100.0,4.17,11.2,1015.8,"Rain, Partially cloudy"
2021-03-14,98.04166666666669,221.21762,539.49524,31.0,16.6,23.9,30.7,16.6,23.8,61.8,0.0,0.0,0.0,17.7,1013.1,Clear
2021-03-15,97.66666666666669,208.43459,448.26666,31.7,17.0,24.3,31.3,17.0,24.3,60.5,0.0,0.0,0.0,18.4,1011.9,Clear
2021-03-16,116.5,222.79509,425.03415,31.6,19.0,24.8,31.6,19.0,24.8,61.7,0.0,0.0,0.0,15.1,1012.1,Partially cloudy
2021-03-17,108.05555555555556,203.27184,341.7878,33.8,18.0,25.6,33.5,18.0,25.3,55.3,0.0,0.0,0.0,14.8,1010.6,Partially cloudy
2021-03-18,109.9,197.11609,247.96802,34.0,18.9,25.9,32.8,18.9,25.5,52.5,0.0,0.0,0.0,11.2,1011.0,Partially cloudy
2021-03-19,103.75,184.6318,347.0882,34.0,20.5,26.6,32.6,20.5,26.0,48.0,0.0,0.0,0.0,14.8,1010.7,Partially cloudy
2021-03-20,113.04166666666669,220.14969,456.76337,32.9,18.0,25.2,31.7,18.0,24.7,50.7,0.0,0.0,0.0,18.3,1009.3,Clear
2021-03-21,93.16666666666669,214.79941,412.5114,34.8,18.0,26.3,33.9,18.0,25.8,51.7,0.0,0.0,0.0,14.8,1008.5,Clear
2021-03-22,71.95833333333333,202.87735,361.2576,31.0,21.5,26.4,30.7,21.5,26.2,46.5,0.0,0.0,0.0,27.7,1011.8,Partially cloudy
2021-03-23,66.875,205.61917,370.44675,28.1,21.3,24.8,28.3,21.3,24.8,48.9,0.0,0.0,0.0,24.1,1013.7,Partially cloudy
2021-03-24,62.63636363636363,214.98755,591.68494,32.5,18.2,25.4,31.5,18.2,25.1,45.4,0.0,0.0,0.0,20.5,1013.8,Partially cloudy
2021-03-25,46.72727272727273,236.59439,688.0695,29.8,16.0,23.4,28.8,16.0,23.2,55.8,0.0,0.0,0.0,17.8,1013.4,Partially cloudy
2021-03-26,77.61904761904762,235.70288,545.5582,31.8,16.0,24.0,30.9,16.0,23.8,55.0,0.0,0.0,0.0,18.4,1011.5,Clear
2021-03-27,78.70833333333333,233.15025,459.64444,34.6,18.0,26.1,34.7,18.0,26.4,57.0,0.0,0.0,0.0,42.3,1009.5,Clear
2021-03-28,76.16666666666667,233.59358,378.20786,36.8,19.2,27.9,36.4,19.2,27.6,50.9,0.0,0.0,0.0,10.0,1007.0,Clear
2021-03-29,85.45833333333333,237.50522,316.85303,39.8,22.5,30.2,38.3,22.5,29.8,41.5,0.0,0.0,0.0,18.4,1004.5,Clear
2021-03-30,80.91666666666667,240.25,1114.8962,37.8,21.4,29.5,35.6,21.4,28.9,39.4,0.0,0.0,0.0,31.4,1000.8,Clear
2021-03-31,58.95238095238095,247.00333,1065.3698,34.7,21.0,27.9,32.5,21.0,27.1,35.0,0.0,0.0,0.0,21.3,1001.9,Clear
2021-04-01,45.66666666666666,250.39973,1026.1262,34.0,19.0,27.1,31.6,19.0,26.1,22.5,0.0,0.0,0.0,22.8,1002.8,Clear
2021-04-02,57.91666666666666,248.4831,625.8296,33.9,16.0,25.8,31.7,16.0,24.9,27.5,0.0,0.0,0.0,12.4,1006.2,Clear
2021-04-03,40.19047619047619,248.81415,498.27847,34.8,14.7,26.0,32.2,14.7,25.1,23.0,0.0,0.0,0.0,16.4,1008.8,Clear
2021-04-04,59.583333333333336,245.22697,490.68518,36.8,16.9,27.1,34.2,16.9,26.0,27.9,0.0,0.0,0.0,18.3,1009.5,Clear
2021-04-05,77.66666666666667,236.14001,438.60806,38.8,21.0,29.9,37.1,21.0,28.9,28.7,0.0,0.0,0.0,13.4,1007.8,Partially cloudy
2021-04-06,125.38095238095238,232.15552,448.41196,38.0,22.6,30.4,37.1,22.6,29.5,30.4,0.0,0.0,0.0,14.8,1006.2,Partially cloudy
2021-04-07,65.8,241.23889,709.4621,36.0,23.4,29.7,34.6,23.4,28.7,31.6,0.0,0.0,0.0,18.4,1009.0,Partially cloudy
2021-04-08,50.04166666666666,250.07812,872.5805,34.9,21.0,27.6,32.6,21.0,26.7,26.4,0.0,0.0,0.0,15.7,1009.1,Clear
2021-04-09,78.66666666666667,247.80998,744.81683,36.2,17.2,27.7,33.7,17.2,26.6,25.5,0.0,0.0,0.0,18.4,1009.8,Clear
2021-04-10,72.54166666666667,250.61467,970.3302,36.9,19.5,29.0,34.7,19.5,27.8,22.9,0.0,0.0,0.0,16.6,1011.2,Clear
2021-04-11,68.79166666666667,247.22168,763.24567,38.5,19.7,29.4,36.1,19.7,28.1,23.8,0.0,0.0,0.0,18.4,1011.1,Clear
2021-04-12,112.29166666666669,225.97441,531.8484,38.7,20.9,29.8,37.0,20.9,28.8,28.0,0.0,0.0,0.0,18.4,1011.6,Clear
2021-04-13,87.16666666666667,215.64388,773.52484,39.4,21.0,30.5,37.6,21.0,29.3,28.5,0.0,0.0,0.0,18.5,1010.0,Clear
2021-04-14,89.0,212.30643,505.69003,39.6,22.8,31.5,38.8,22.8,30.2,25.0,0.0,0.0,0.0,18.4,1008.7,Partially cloudy
2021-04-15,76.78260869565217,240.49367,722.2659,40.1,24.0,31.3,38.6,24.0,29.9,23.9,0.0,0.0,0.0,19.8,1007.5,Partially cloudy
